Season,Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
2018,Lee Stecklein,MIN,D,22207005,2018-10-06,MIN,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rebecca Morse,MET,D,22207005,2018-10-06,MIN,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018, Kelsey  Koelzer,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.16,3,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Alexa Aramburu,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.73,1,0,0,NA,0,0,0,0,0,0,1,8,0,0,0,0,0
2018,Alexa Gruschow,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,9,9,0,0,0,0,0
2018,Allie Thunstrom,MIN,F,22207007,2018-10-07,MIN,MET,0,1,0,1,1,0.97,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Boulier,MIN,D|F,22207007,2018-10-07,MIN,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Kessel,MET,F,22207007,2018-10-07,MIN,MET,0,1,0,1,1,0.47,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
2018,Amanda Leveille,MIN,G,22207007,2018-10-07,MIN,MET,0,0,0,0,0,1.9400000000000004,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,21,1
2018,Amy  Menke,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,1,1,2,0,0,0,0
2018,Amy Schlagel,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Audra Richards,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chelsea Ziadie,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Chelsey Brodt Rosenthal,MIN,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Courtney Burke,MET,D,22207007,2018-10-07,MIN,MET,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,Emma Stauber,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Erika  Lawler,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Hannah  Brandt,MIN,F,22207007,2018-10-07,MIN,MET,1,0,0,1,1,2.3,2,0,0,NA,0,0,0,0,0,0,16,7,0,0,0,0,0
2018,Haylea Schmid,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.22999999999999998,1,0,0,NA,0,0,0,0,0,0,4,3,0,0,0,0,0
2018,Jenny Ryan,MET,D,22207007,2018-10-07,MIN,MET,1,0,0,1,1,1.22,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jonna  Curtis,MIN,F,22207007,2018-10-07,MIN,MET,1,0,0,1,1,1.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kate Schipper,MIN,F,22207007,2018-10-07,MIN,MET,0,2,0,2,2,1.2200000000000002,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Katie  Fitzgerald,MET,G,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.6199999999999997,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,3
2018,Katie McGovern,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,-0.6,0,0,0,NA,0,0,0,0,0,0,7,12,0,0,0,0,0
2018,Kendall Coyne Schofield,MIN,F,22207007,2018-10-07,MIN,MET,0,0,1,1,0,1.02,5,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Kristin Lewicki,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.36,0,0,0,NA,0,0,0,0,0,0,5,2,0,0,0,0,0
2018,Lee Stecklein,MIN,D,22207007,2018-10-07,MIN,MET,0,0,2,2,0,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lexi Slattery,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.12,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Madison Packer,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.8,4,0,0,NA,0,0,0,0,0,0,5,2,0,0,0,0,0
2018,Michelle Picard,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rebecca Russo,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0.2,4,0,0,NA,0,0,0,0,0,0,1,3,0,0,0,0,0
2018, Kelsey  Koelzer,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alexa Aramburu,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alexa Gruschow,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Allie Thunstrom,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Boulier,MIN,D|F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Kessel,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Audra Richards,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chelsea Ziadie,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Hannah  Brandt,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jenny Ryan,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jonna  Curtis,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kate Schipper,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Katie McGovern,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kendall Coyne Schofield,MIN,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kiira Dosdall,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lee Stecklein,MIN,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lexi Slattery,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Michelle Picard,MET,D,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rebecca Russo,MET,F,22207007,2018-10-07,MIN,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Annika Zalewski,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,1,1,0,1.52,3,0,0,NA,0,0,0,0,0,0,8,2,2,0,1,0,0
2018,Blake Bolden,BUF,D,22207010,2018-10-07,CTW,BUF,0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Corinne Buie,BUF,F,22207010,2018-10-07,CTW,BUF,0,1,0,1,1,0.85,3,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Cydney Roesler,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.4,1,0,0,NA,0,0,0,0,0,0,0,0,6,0,0,0,0
2018,Dani Cameranesi,BUF,F,22207010,2018-10-07,CTW,BUF,0,1,1,2,1,1.62,2,0,0,NA,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,Elena Orlando,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Emily Fluke,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.33999999999999997,2,0,0,NA,0,0,0,0,0,0,2,1,0,3,0,0,0
2018,Emily Janiga,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.81,3,0,0,NA,0,0,0,0,0,0,11,7,0,1,0,0,0
2018,Hanna  Beattie,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
2018,Hayley  Scamurra,BUF,F,22207010,2018-10-07,CTW,BUF,2,1,1,4,3,3.66,5,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Jamie Goldsmith,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.67,2,0,0,NA,0,0,0,0,0,0,6,12,2,0,1,0,0
2018,Jordan  Juron ,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.24,0,0,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0
2018,Juana Baribeau,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Julianna  Iafallo,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.05999999999999997,1,0,0,NA,0,0,0,0,0,0,1,0,2,0,0,0,0
2018,Kaycie Anderson,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Kelly Babstock,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.77,7,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Kim Tiberi,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,4,0,0,0
2018,Lisa Chesson,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Maddie  Elia,BUF,F,22207010,2018-10-07,CTW,BUF,2,0,0,2,2,3.18,2,0,0,NA,0,0,0,0,0,0,13,5,0,0,0,0,0
2018,Meeri Räisänen,CTW,G,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.7600000000000007,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,34,4
2018,Melissa Sheeran,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,Michelle Löwenhielm,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.24,0,0,0,NA,0,0,0,0,0,0,2,4,0,1,0,0,0
2018,Nicole Hensley,BUF,G,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,1.4000000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,0
2018,Sam Donovan,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.48,0,0,0,NA,0,0,0,0,0,0,7,11,0,1,1,0,0
2018,Sarah  Edney,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2018,Sarah  Schwenzfeier,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,-0.6,0,0,0,NA,0,0,0,0,0,0,0,5,0,1,0,0,0
2018,Sarah Casorso,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,Savannah Harmon,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Shannon Doyle,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,1,0,0
2018,Blake Bolden,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cydney Roesler,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dani Cameranesi,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Emily Pfalzer,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Hanna  Beattie,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Hayley  Scamurra,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jamie Goldsmith,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Juana Baribeau,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kaycie Anderson,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kim Tiberi,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lisa Chesson,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Maddie  Elia,BUF,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Melissa Sheeran,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sam Donovan,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah  Edney,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah  Hughson,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah  Schwenzfeier,CTW,F,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah Casorso,BUF,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Shannon Doyle,CTW,D,22207010,2018-10-07,CTW,BUF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018, Kelsey  Koelzer,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alexa Aramburu,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.25,1,0,0,NA,0,0,0,0,0,0,2,5,0,0,0,0,0
2018,Alexa Gruschow,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.05999999999999997,1,0,0,NA,0,0,0,0,0,0,6,5,2,0,0,0,0
2018,Alyssa Gagliardi,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Amanda Kessel,MET,F,22207012,2018-10-13,BOS,MET,1,0,0,1,1,1.04,3,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0
2018,Amanda Pelkey,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Audra Richards,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.25,1,0,0,NA,0,0,0,0,0,0,0,3,0,0,0,0,0
2018,Chelsea Ziadie,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dana Trivigno,BOS,F,22207012,2018-10-13,BOS,MET,1,1,0,2,2,2.21,3,0,0,NA,0,0,0,0,0,0,11,9,0,0,0,0,0
2018,Emily Field,BOS,F,22207012,2018-10-13,BOS,MET,1,0,0,1,1,1.21,3,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Gigi  Marvin,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.77,7,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Haley Skarupa,BOS,F,22207012,2018-10-13,BOS,MET,1,1,0,2,2,2.1300000000000003,6,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Jenny Ryan,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jillian Dempsey,BOS,F,22207012,2018-10-13,BOS,MET,1,0,0,1,1,1.68,4,0,0,NA,0,0,0,0,0,0,6,4,0,0,0,0,0
2018,Jordan Smelker,BOS,F,22207012,2018-10-13,BOS,MET,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,Katie  Fitzgerald,MET,G,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.5199999999999996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,5
2018,Katie Burt,BOS,G,22207012,2018-10-13,BOS,MET,0,0,0,0,0,1.3800000000000003,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,1
2018,Kelly Nash,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Kristin Lewicki,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.35,1,0,0,NA,0,0,0,0,0,0,6,4,0,0,0,0,0
2018,Lauren Kelly,BOS,D,22207012,2018-10-13,BOS,MET,0,0,2,2,0,1.83,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lexi Bender,BOS,D,22207012,2018-10-13,BOS,MET,0,2,0,2,2,1.5,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Madison Packer,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.45999999999999996,2,0,0,NA,0,0,0,0,0,0,4,2,0,0,0,0,0
2018,Mallory Souliotis,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,McKenna  Brand,BOS,F,22207012,2018-10-13,BOS,MET,1,0,0,1,1,1.0999999999999999,4,0,0,NA,0,0,0,0,0,0,4,4,4,0,0,0,0
2018,Rebecca Russo,MET,F,22207012,2018-10-13,BOS,MET,0,1,0,1,1,0.97,3,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,Toni Ann Miano ,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018, Kelsey  Koelzer,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alexa Aramburu,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alexa Gruschow,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Alyssa Gagliardi,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Kessel,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Audra Richards,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chelsea Ziadie,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dana Trivigno,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Denisa  Krizova,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dru Burns,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Emily Field,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Erika  Lawler,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Gigi  Marvin,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Haley Skarupa,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jenny Ryan,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jillian Dempsey,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Jordan Smelker,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kiira Dosdall,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kristin Lewicki,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lauren Kelly,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lexi Bender,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lexi Slattery,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Madison Packer,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Mallory Souliotis,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,McKenna  Brand,BOS,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Michelle Picard,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rebecca Morse,MET,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rebecca Russo,MET,F,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Toni Ann Miano ,BOS,D,22207012,2018-10-13,BOS,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018, Katerina   Mrázová,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.31000000000000005,5,0,0,NA,0,0,0,0,0,0,11,13,0,0,1,0,0
2018,Annika Zalewski,BUF,F,22207013,2018-10-13,BUF,CTW,1,1,0,2,2,1.3800000000000001,2,0,0,NA,0,0,0,0,0,0,4,8,0,0,0,0,0
2018,Blake Bolden,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,1,1,0,0.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Corinne Buie,BUF,F,22207013,2018-10-13,BUF,CTW,1,0,0,1,1,1.44,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cydney Roesler,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,Dani Cameranesi,BUF,F,22207013,2018-10-13,BUF,CTW,0,2,1,3,2,2.25,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Emily Fluke,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Emily Janiga,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.47,1,0,0,NA,0,0,0,0,0,0,10,7,0,0,0,0,0
2018,Hayley  Scamurra,BUF,F,22207013,2018-10-13,BUF,CTW,1,1,0,2,2,2.1300000000000003,6,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2018,Jamie Goldsmith,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0
