game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6,Season
14668259,2016-08-18,BUF,BOS,1,4,72,3,6,58,3182,0,Goal,BUF,Kelley Steadman,Meghan Duggan,Emily Pfalzer,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,72,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,73,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,74,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,75,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,76,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,77,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,78,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,79,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,80,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,1,4,81,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
